PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1626158,2023-24,00,1610612742,DAL,30.0,23,2,237.0,33,59,0.559,0,0,0.0,12,21,0.571,33,45,78,15,3,9,12,33,78
1626158,2023-24,00,1610612764,WAS,30.0,1,0,13.0,5,7,0.714,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,3,10
1626158,2023-24,00,0,TOT,30.0,24,2,249.0,38,66,0.576,0,0,0.0,12,21,0.571,34,46,80,15,3,10,12,36,88
203200,2023-24,00,1610612743,DEN,34.0,31,8,439.0,43,93,0.462,26,66,0.394,1,2,0.5,5,32,37,30,19,2,7,42,113
201950,2023-24,00,1610612738,BOS,33.0,49,49,1641.0,248,523,0.474,102,232,0.44,55,66,0.833,66,223,289,234,40,35,93,83,653
1628988,2023-24,00,1610612745,HOU,27.0,50,1,882.0,127,277,0.458,60,151,0.397,37,42,0.881,13,80,93,95,27,4,38,80,351
1641793,2023-24,00,1610612747,LAL,25.0,7,0,41.0,5,15,0.333,3,12,0.25,1,2,0.5,0,0,0,5,1,1,1,4,14
1630207,2023-24,00,1610612745,HOU,24.0,10,0,43.0,7,15,0.467,5,8,0.625,2,2,1.0,2,7,9,4,1,1,2,8,21
1629312,2023-24,00,1610612748,MIA,27.0,39,24,811.0,80,189,0.423,40,110,0.364,19,24,0.792,32,79,111,41,37,19,24,79,219
1627741,2023-24,00,1610612754,IND,31.0,52,28,1336.0,229,517,0.443,137,357,0.384,28,33,0.848,34,133,167,139,43,31,62,103,623
1627741,2023-24,00,1610612755,PHI,31.0,3,3,111.0,26,50,0.52,13,29,0.448,2,3,0.667,2,11,13,20,5,0,7,12,67
1627741,2023-24,00,0,TOT,31.0,55,31,1447.0,255,567,0.45,150,386,0.389,30,36,0.833,36,144,180,159,48,31,69,115,690
1629639,2023-24,00,1610612748,MIA,24.0,34,34,1141.0,267,611,0.437,113,280,0.404,64,76,0.842,17,161,178,148,29,2,73,48,711
1641707,2023-24,00,1610612762,UTA,20.0,15,0,218.0,24,65,0.369,13,39,0.333,6,8,0.75,13,28,41,7,9,9,13,17,67
1630703,2023-24,00,1610612757,POR,20.0,42,15,1128.0,185,494,0.374,52,164,0.317,116,142,0.817,38,88,126,198,23,10,124,128,538
202330,2023-24,00,1610612766,CHA,33.0,25,25,798.0,139,297,0.468,22,61,0.361,62,81,0.765,25,92,117,116,28,12,51,46,362
1630165,2023-24,00,1610612765,DET,22.0,42,31,1008.0,117,283,0.413,22,74,0.297,33,50,0.66,11,108,119,205,36,20,51,75,289
1629637,2023-24,00,1610612747,LAL,23.0,44,3,484.0,66,95,0.695,0,6,0.0,27,43,0.628,33,70,103,20,21,18,22,73,159
1641722,2023-24,00,1610612740,NOP,21.0,48,10,969.0,152,379,0.401,94,247,0.381,61,72,0.847,26,102,128,61,17,4,36,60,459
1630573,2023-24,00,1610612738,BOS,26.0,53,5,1133.0,146,332,0.44,117,286,0.409,15,17,0.882,34,142,176,50,21,13,26,70,424
1628392,2023-24,00,1610612752,NYK,25.0,50,24,1280.0,143,231,0.619,1,3,0.333,70,99,0.707,171,263,434,101,58,55,59,145,357
1628404,2023-24,00,1610612752,NYK,28.0,53,14,1583.0,161,377,0.427,49,156,0.314,47,56,0.839,70,309,379,172,41,14,67,102,418
202699,2023-24,00,1610612755,PHI,31.0,48,48,1630.0,324,639,0.507,56,162,0.346,147,164,0.896,51,238,289,161,47,26,70,80,851
1630284,2023-24,00,1610612753,ORL,26.0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0
203925,2023-24,00,1610612765,DET,32.0,16,0,170.0,14,39,0.359,10,30,0.333,1,2,0.5,3,10,13,10,3,2,4,19,39
203914,2023-24,00,1610612753,ORL,29.0,33,6,743.0,79,183,0.432,41,124,0.331,25,32,0.781,18,36,54,58,27,10,18,57,224
1631199,2023-24,00,1610612761,TOR,23.0,1,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0
1630702,2023-24,00,1610612742,DAL,21.0,49,6,763.0,146,360,0.406,68,184,0.37,38,53,0.717,15,84,99,83,17,3,39,57,398
201935,2023-24,00,1610612746,LAC,34.0,47,47,1621.0,240,537,0.447,132,314,0.42,200,229,0.873,18,218,236,396,57,43,121,95,812
203501,2023-24,00,1610612742,DAL,31.0,51,10,1521.0,304,734,0.414,162,445,0.364,121,138,0.877,17,168,185,85,26,3,47,79,891
1630181,2023-24,00,1610612748,MIA,23.0,8,2,76.0,4,14,0.286,1,8,0.125,1,2,0.5,2,4,6,8,0,0,3,8,10
1630169,2023-24,00,1610612754,IND,23.0,42,41,1341.0,329,668,0.493,131,331,0.396,129,151,0.854,26,138,164,490,42,30,101,42,918
1629060,2023-24,00,1610612747,LAL,26.0,41,12,985.0,179,354,0.506,46,122,0.377,63,87,0.724,33,121,154,45,28,11,30,57,467
1631243,2023-24,00,1610612737,ATL,21.0,2,0,4.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0
1629656,2023-24,00,1610612752,NYK,23.0,45,18,910.0,113,286,0.395,77,212,0.363,24,34,0.706,14,74,88,52,30,3,21,66,327
1631100,2023-24,00,1610612737,ATL,20.0,18,0,133.0,13,45,0.289,9,33,0.273,2,2,1.0,2,12,14,4,1,1,6,6,37
1630182,2023-24,00,1610612742,DAL,23.0,41,24,1130.0,140,287,0.488,59,146,0.404,33,50,0.66,25,110,135,105,32,7,45,83,372
201145,2023-24,00,1610612745,HOU,37.0,51,5,865.0,103,213,0.484,22,74,0.297,91,111,0.82,30,82,112,42,9,23,38,77,319
1630224,2023-24,00,1610612745,HOU,22.0,53,53,1630.0,333,808,0.412,108,348,0.31,194,242,0.802,22,236,258,179,38,16,118,68,968
203110,2023-24,00,1610612744,GSW,33.0,27,24,721.0,94,184,0.511,28,69,0.406,33,42,0.786,36,142,178,168,19,24,69,85,249
201980,2023-24,00,1610612755,PHI,36.0,2,0,18.0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,1,0
1631260,2023-24,00,1610612749,MIL,24.0,35,0,321.0,50,117,0.427,42,102,0.412,8,8,1.0,6,31,37,20,2,2,3,32,150
203924,2023-24,00,1610612757,POR,29.0,46,46,1564.0,339,742,0.457,96,239,0.402,225,278,0.809,34,138,172,125,32,32,95,104,999
1628984,2023-24,00,1610612759,SAS,28.0,11,0,94.0,11,29,0.379,7,21,0.333,6,8,0.75,2,13,15,19,3,1,3,4,35
201569,2023-24,00,1610612756,PHX,35.0,46,21,1370.0,212,461,0.46,114,293,0.389,39,48,0.813,13,86,99,104,42,22,57,58,577
203932,2023-24,00,1610612743,DEN,28.0,48,48,1522.0,258,473,0.545,28,90,0.311,108,173,0.624,120,192,312,148,37,34,64,90,652
1630692,2023-24,00,1610612756,PHX,25.0,40,0,559.0,75,193,0.389,23,80,0.288,25,29,0.862,40,77,117,78,23,9,29,43,198
203497,2023-24,00,1610612750,MIN,31.0,53,53,1775.0,276,425,0.649,0,2,0.0,179,278,0.644,189,475,664,64,33,109,80,158,731
1631367,2023-24,00,1610612763,MEM,25.0,36,14,639.0,60,141,0.426,51,119,0.429,2,2,1.0,8,34,42,126,26,5,28,35,173
1631221,2023-24,00,1610612743,DEN,24.0,17,0,119.0,15,31,0.484,6,18,0.333,5,7,0.714,1,6,7,11,7,0,8,13,41
1630264,2023-24,00,1610612764,WAS,31.0,29,0,163.0,23,47,0.489,3,12,0.25,12,16,0.75,13,24,37,11,6,6,15,12,61
1628983,2023-24,00,1610612760,OKC,25.0,53,53,1831.0,580,1063,0.546,65,175,0.371,424,480,0.883,48,245,293,346,115,47,114,134,1649
1628385,2023-24,00,1610612751,BKN,25.0,16,0,81.0,22,44,0.5,3,11,0.273,7,13,0.538,12,14,26,6,1,3,6,15,54
1630581,2023-24,00,1610612760,OKC,21.0,53,53,1321.0,246,550,0.447,51,157,0.325,64,77,0.831,72,252,324,239,34,27,104,66,607
202331,2023-24,00,1610612746,LAC,33.0,49,49,1652.0,386,844,0.457,162,408,0.397,165,181,0.912,27,234,261,176,80,19,99,140,1099
1641718,2023-24,00,1610612762,UTA,20.0,48,17,1173.0,170,445,0.382,82,249,0.329,115,140,0.821,14,120,134,202,20,4,95,49,537
1629232,2023-24,00,1610612740,NOP,27.0,1,0,7.0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
1630568,2023-24,00,1610612750,MIN,25.0,13,0,39.0,11,25,0.44,3,9,0.333,8,12,0.667,6,5,11,2,0,0,2,11,33
1630586,2023-24,00,1610612744,GSW,21.0,2,0,6.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,1,0
1629636,2023-24,00,1610612739,CLE,24.0,28,28,892.0,190,402,0.473,46,140,0.329,90,105,0.857,14,51,65,165,39,4,92,37,516
201568,2023-24,00,1610612764,WAS,35.0,26,0,385.0,57,131,0.435,20,64,0.313,47,56,0.839,12,64,76,31,6,3,12,26,181
201568,2023-24,00,1610612765,DET,35.0,6,0,90.0,12,22,0.545,7,12,0.583,21,24,0.875,2,12,14,12,2,2,1,9,52
201568,2023-24,00,0,TOT,35.0,32,0,475.0,69,153,0.451,27,76,0.355,68,80,0.85,14,76,90,43,8,5,13,35,233
1629655,2023-24,00,1610612764,WAS,25.0,45,45,1192.0,203,294,0.69,0,0,0.0,84,119,0.706,131,230,361,69,44,97,46,147,490
1629655,2023-24,00,1610612742,DAL,25.0,2,1,41.0,14,24,0.583,0,0,0.0,7,9,0.778,11,15,26,2,2,6,2,2,35
1629655,2023-24,00,0,TOT,25.0,47,46,1233.0,217,318,0.682,0,0,0.0,91,128,0.711,142,245,387,71,46,103,48,149,525
1628365,2023-24,00,1610612753,ORL,25.0,21,15,504.0,83,169,0.491,1,7,0.143,9,16,0.563,29,45,74,77,28,7,24,35,176
1641788,2023-24,00,1610612747,LAL,20.0,4,0,14.0,1,6,0.167,0,2,0.0,2,2,1.0,2,0,2,0,0,0,1,1,4
1631241,2023-24,00,1610612761,TOR,24.0,2,0,4.0,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2
1628368,2023-24,00,1610612758,SAC,26.0,47,47,1666.0,449,967,0.464,139,368,0.378,217,307,0.707,40,149,189,256,88,19,122,124,1254
203095,2023-24,00,1610612752,NYK,31.0,3,0,39.0,4,20,0.2,2,15,0.133,2,2,1.0,0,4,4,3,4,0,1,4,12
203095,2023-24,00,1610612765,DET,31.0,1,0,25.0,4,9,0.444,2,5,0.4,3,4,0.75,1,3,4,1,2,0,2,3,13
203095,2023-24,00,0,TOT,31.0,4,0,63.0,8,29,0.276,4,20,0.2,5,6,0.833,1,7,8,4,6,0,3,7,25
1630235,2023-24,00,1610612737,ATL,25.0,20,0,210.0,15,47,0.319,2,7,0.286,8,10,0.8,5,21,26,42,7,1,11,18,40
1630259,2023-24,00,1610612758,SAC,25.0,6,0,22.0,4,7,0.571,2,3,0.667,2,2,1.0,0,2,2,2,0,0,1,0,12
1631323,2023-24,00,1610612762,UTA,28.0,50,34,1160.0,161,358,0.45,91,233,0.391,32,40,0.8,52,124,176,73,30,18,51,81,445
1631323,2023-24,00,1610612765,DET,28.0,2,1,58.0,11,25,0.44,5,13,0.385,1,3,0.333,3,10,13,5,1,0,1,2,28
1631323,2023-24,00,0,TOT,28.0,52,35,1218.0,172,383,0.449,96,246,0.39,33,43,0.767,55,134,189,78,31,18,52,83,473
1630201,2023-24,00,1610612761,TOR,25.0,31,0,474.0,56,137,0.409,28,80,0.35,17,22,0.773,13,52,65,73,18,6,33,42,157
1630201,2023-24,00,1610612752,NYK,25.0,14,0,61.0,9,23,0.391,4,13,0.308,9,11,0.818,0,6,6,6,1,0,3,3,31
1630201,2023-24,00,1610612765,DET,25.0,1,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
1630201,2023-24,00,0,TOT,25.0,46,0,537.0,65,160,0.406,32,93,0.344,26,33,0.788,13,59,72,79,19,6,36,45,188
1627827,2023-24,00,1610612751,BKN,30.0,44,33,1250.0,142,346,0.41,89,235,0.379,15,24,0.625,73,134,207,64,33,28,34,101,388
1628981,2023-24,00,1610612737,ATL,25.0,17,0,136.0,25,46,0.543,0,3,0.0,16,28,0.571,13,31,44,6,2,9,8,21,66
203957,2023-24,00,1610612742,DAL,28.0,32,14,631.0,116,203,0.571,31,65,0.477,32,44,0.727,18,71,89,91,18,5,27,51,295
1629234,2023-24,00,1610612756,PHX,27.0,48,3,766.0,109,171,0.637,3,3,1.0,50,68,0.735,62,141,203,46,17,39,45,79,271
203954,2023-24,00,1610612755,PHI,29.0,34,34,1157.0,402,754,0.533,41,112,0.366,356,403,0.883,89,295,384,193,39,60,126,98,1201
1631165,2023-24,00,1610612758,SAC,24.0,32,3,375.0,38,88,0.432,27,72,0.375,11,17,0.647,9,32,41,38,14,13,17,46,114
1630556,2023-24,00,1610612758,SAC,23.0,36,0,178.0,21,51,0.412,12,33,0.364,3,4,0.75,5,23,28,9,4,4,1,17,57
1630162,2023-24,00,1610612750,MIN,22.0,51,51,1786.0,461,984,0.468,131,340,0.385,278,331,0.84,29,237,266,266,61,25,168,101,1331
1631106,2023-24,00,1610612745,HOU,22.0,22,0,480.0,88,189,0.466,18,50,0.36,21,33,0.636,46,107,153,27,31,19,20,51,215
1631105,2023-24,00,1610612765,DET,20.0,38,37,1149.0,236,371,0.636,0,3,0.0,66,89,0.742,128,330,458,93,15,31,74,124,538
201142,2023-24,00,1610612756,PHX,35.0,47,47,1745.0,483,899,0.537,107,241,0.444,255,294,0.867,25,287,312,266,44,60,150,85,1328
1627739,2023-24,00,1610612762,UTA,29.0,46,27,825.0,99,213,0.465,29,72,0.403,13,20,0.65,33,100,133,195,47,22,58,85,240
1630537,2023-24,00,1610612758,SAC,26.0,36,11,464.0,46,127,0.362,22,69,0.319,20,26,0.769,14,51,65,32,18,2,20,61,134
203083,2023-24,00,1610612741,CHI,30.0,54,8,891.0,178,318,0.56,0,3,0.0,78,142,0.549,181,279,460,28,59,34,57,94,434
1630245,2023-24,00,1610612741,CHI,24.0,52,13,1316.0,205,404,0.507,69,168,0.411,46,60,0.767,32,97,129,120,41,25,55,107,525
1629652,2023-24,00,1610612760,OKC,24.0,52,52,1481.0,186,424,0.439,98,251,0.39,83,102,0.814,58,142,200,71,45,37,49,156,553
1629029,2023-24,00,1610612742,DAL,24.0,46,46,1729.0,531,1082,0.491,180,475,0.379,337,435,0.775,35,371,406,440,66,28,181,91,1579
203915,2023-24,00,1610612751,BKN,30.0,48,48,1474.0,195,499,0.391,89,278,0.32,125,160,0.781,26,132,158,288,38,9,62,86,604
203915,2023-24,00,1610612747,LAL,30.0,1,0,31.0,2,6,0.333,1,5,0.2,1,1,1.0,0,2,2,7,2,0,4,2,6
203915,2023-24,00,0,TOT,30.0,49,48,1505.0,197,505,0.39,90,283,0.318,126,161,0.783,26,134,160,295,40,9,66,88,610
1631172,2023-24,00,1610612760,OKC,20.0,29,0,326.0,43,101,0.426,20,64,0.313,14,16,0.875,10,39,49,31,5,3,16,19,120
1641711,2023-24,00,1610612761,TOR,20.0,33,1,499.0,61,152,0.401,34,94,0.362,23,25,0.92,14,41,55,38,17,0,21,45,179
1631217,2023-24,00,1610612746,LAC,22.0,10,0,58.0,9,18,0.5,0,0,0.0,9,12,0.75,14,6,20,4,4,0,2,4,27
1628978,2023-24,00,1610612752,NYK,27.0,54,36,1348.0,261,570,0.458,164,395,0.415,51,70,0.729,40,137,177,133,63,18,63,105,737
1641926,2023-24,00,1610612742,DAL,25.0,4,0,30.0,10,19,0.526,1,8,0.125,1,3,0.333,1,8,9,4,0,1,3,1,22
201942,2023-24,00,1610612741,CHI,34.0,52,52,1955.0,406,864,0.47,49,146,0.336,317,372,0.852,31,183,214,272,61,33,80,112,1178
1631120,2023-24,00,1610612738,BOS,21.0,2,0,6.0,0,1,0.0,0,1,0.0,2,2,1.0,1,1,2,0,0,0,0,0,2
1631098,2023-24,00,1610612764,WAS,21.0,23,0,183.0,24,59,0.407,2,7,0.286,4,7,0.571,9,12,21,7,8,2,6,14,54
203076,2023-24,00,1610612747,LAL,30.0,51,51,1820.0,480,867,0.554,18,64,0.281,279,344,0.811,155,462,617,199,58,126,105,123,1257
1630700,2023-24,00,1610612740,NOP,20.0,52,15,1139.0,112,256,0.438,32,110,0.291,32,50,0.64,51,140,191,136,72,21,52,84,288
201939,2023-24,00,1610612744,GSW,35.0,48,48,1603.0,438,944,0.464,241,572,0.421,227,245,0.927,22,191,213,237,39,20,144,86,1344
203552,2023-24,00,1610612742,DAL,33.0,36,3,457.0,54,145,0.372,29,80,0.363,17,19,0.895,15,37,52,30,17,3,16,32,154
203552,2023-24,00,1610612766,CHA,33.0,2,0,39.0,8,14,0.571,3,8,0.375,2,2,1.0,1,3,4,3,3,1,1,0,21
203552,2023-24,00,0,TOT,33.0,38,3,496.0,62,159,0.39,32,88,0.364,19,21,0.905,16,40,56,33,20,4,17,32,175
1630595,2023-24,00,1610612765,DET,22.0,43,43,1470.0,356,798,0.446,75,223,0.336,165,191,0.864,17,158,175,320,40,14,152,116,952
203109,2023-24,00,1610612749,MIL,33.0,24,8,593.0,60,137,0.438,34,90,0.378,16,24,0.667,10,67,77,39,18,5,11,39,170
1628470,2023-24,00,1610612741,CHI,33.0,32,8,672.0,68,161,0.422,35,94,0.372,21,27,0.778,55,96,151,36,20,14,19,75,192
203496,2023-24,00,1610612746,LAC,33.0,3,3,69.0,3,9,0.333,2,8,0.25,1,2,0.5,2,6,8,7,6,2,0,7,9
203496,2023-24,00,1610612755,PHI,33.0,26,3,419.0,40,89,0.449,17,48,0.354,21,24,0.875,29,60,89,17,33,16,11,49,118
203496,2023-24,00,0,TOT,33.0,29,6,488.0,43,98,0.439,19,56,0.339,22,26,0.846,31,66,97,24,39,18,11,56,127
1641741,2023-24,00,1610612755,PHI,22.0,13,0,116.0,24,49,0.49,3,10,0.3,31,40,0.775,10,15,25,2,2,0,1,7,82
1641731,2023-24,00,1610612764,WAS,19.0,52,4,1399.0,155,350,0.443,53,144,0.368,73,104,0.702,47,167,214,91,44,41,75,110,436
1626192,2023-24,00,1610612749,MIL,31.0,49,2,1042.0,92,201,0.458,55,142,0.387,20,29,0.69,30,130,160,98,24,10,30,63,259
201144,2023-24,00,1610612750,MIN,36.0,49,49,1424.0,174,393,0.443,113,256,0.441,56,61,0.918,17,123,140,319,50,12,53,84,517
1628380,2023-24,00,1610612759,SAS,26.0,42,24,1019.0,186,389,0.478,36,131,0.275,79,101,0.782,73,152,225,129,22,28,87,138,487
1628381,2023-24,00,1610612762,UTA,26.0,50,48,1389.0,282,540,0.522,59,173,0.341,94,119,0.79,111,294,405,56,28,41,69,137,717
1629599,2023-24,00,1610612746,LAC,26.0,40,7,712.0,87,155,0.561,34,76,0.447,37,42,0.881,13,51,64,31,18,6,15,50,245
1641730,2023-24,00,1610612751,BKN,19.0,6,0,61.0,11,18,0.611,1,4,0.25,6,6,1.0,6,6,12,4,0,1,3,5,29
1629651,2023-24,00,1610612751,BKN,24.0,43,43,1273.0,232,370,0.627,1,4,0.25,65,114,0.57,126,314,440,80,28,100,50,111,530
203903,2023-24,00,1610612762,UTA,31.0,44,19,1321.0,273,658,0.415,74,248,0.298,144,164,0.878,42,107,149,209,25,6,119,61,764
1631321,2023-24,00,1610612759,SAS,19.0,5,0,32.0,1,6,0.167,0,4,0.0,4,4,1.0,0,6,6,0,3,0,1,2,6
1631108,2023-24,00,1610612747,LAL,21.0,43,7,740.0,78,185,0.422,32,90,0.356,29,37,0.784,10,103,113,43,16,14,31,53,217
1630577,2023-24,00,1610612759,SAS,22.0,47,32,778.0,88,222,0.396,59,160,0.369,37,45,0.822,25,90,115,51,27,26,31,50,272
1630608,2023-24,00,1610612765,DET,22.0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1630658,2023-24,00,1610612747,LAL,23.0,6,0,34.0,6,9,0.667,0,0,0.0,4,4,1.0,4,5,9,3,0,0,1,7,16
1627936,2023-24,00,1610612741,CHI,29.0,46,34,1248.0,158,328,0.482,79,198,0.399,55,71,0.775,46,131,177,130,62,54,64,117,450
1628976,2023-24,00,1610612753,ORL,24.0,28,22,735.0,117,221,0.529,33,81,0.407,55,75,0.733,50,132,182,45,13,13,34,68,322
1628975,2023-24,00,1610612741,CHI,28.0,51,0,705.0,102,273,0.374,60,176,0.341,3,5,0.6,5,33,38,61,26,12,28,54,267
203991,2023-24,00,1610612737,ATL,29.0,47,47,1209.0,227,395,0.575,0,0,0.0,85,131,0.649,225,271,496,46,27,72,40,113,539
1641739,2023-24,00,1610612757,POR,23.0,52,32,1235.0,134,314,0.427,39,129,0.302,53,73,0.726,94,153,247,51,53,23,61,132,360
203484,2023-24,00,1610612743,DEN,30.0,50,50,1596.0,174,393,0.443,72,190,0.379,82,89,0.921,21,96,117,116,66,23,49,96,502
1631288,2023-24,00,1610612748,MIA,24.0,15,1,215.0,29,67,0.433,8,25,0.32,16,21,0.762,13,18,31,3,9,4,4,17,82
202710,2023-24,00,1610612748,MIA,34.0,37,37,1253.0,248,496,0.5,37,84,0.44,259,298,0.869,75,127,202,170,49,11,63,40,792
1630215,2023-24,00,1610612764,WAS,23.0,17,0,128.0,28,50,0.56,10,24,0.417,12,15,0.8,0,11,11,31,8,2,10,14,78
202692,2023-24,00,1610612765,DET,32.0,43,0,901.0,160,406,0.394,99,247,0.401,121,134,0.903,16,94,110,68,21,11,32,64,540
202692,2023-24,00,1610612752,NYK,32.0,2,0,39.0,8,22,0.364,5,12,0.417,6,6,1.0,1,2,3,3,0,0,4,2,27
202692,2023-24,00,0,TOT,32.0,45,0,940.0,168,428,0.393,104,259,0.402,127,140,0.907,17,96,113,71,21,11,36,66,567
203493,2023-24,00,1610612745,HOU,32.0,22,0,206.0,20,47,0.426,15,36,0.417,1,1,1.0,3,30,33,10,4,2,5,11,56
1641723,2023-24,00,1610612737,ATL,20.0,4,0,22.0,2,8,0.25,2,6,0.333,1,2,0.5,2,4,6,1,0,0,0,1,7
1628418,2023-24,00,1610612748,MIA,26.0,25,3,259.0,44,77,0.571,0,4,0.0,18,22,0.818,25,52,77,15,6,5,15,26,106
1628973,2023-24,00,1610612752,NYK,27.0,51,51,1830.0,500,1038,0.482,134,330,0.406,267,320,0.834,29,169,198,330,46,10,120,105,1401
1628972,2023-24,00,1610612750,MIN,24.0,37,3,410.0,52,118,0.441,31,84,0.369,19,22,0.864,14,58,72,35,8,2,18,26,154
1628972,2023-24,00,1610612765,DET,24.0,2,0,37.0,5,12,0.417,3,8,0.375,2,2,1.0,1,5,6,4,0,0,0,2,15
1628972,2023-24,00,0,TOT,24.0,39,3,447.0,57,130,0.438,34,92,0.37,21,24,0.875,15,63,78,39,8,2,18,28,169
1629718,2023-24,00,1610612752,NYK,27.0,5,0,29.0,2,9,0.222,2,6,0.333,0,0,0.0,1,1,2,0,0,2,2,5,6
1630535,2023-24,00,1610612742,DAL,22.0,6,0,40.0,5,11,0.455,1,3,0.333,4,9,0.444,3,6,9,4,0,4,4,5,15
1629650,2023-24,00,1610612757,POR,24.0,9,4,82.0,9,21,0.429,0,0,0.0,0,4,0.0,18,28,46,2,2,3,4,11,18
1641738,2023-24,00,1610612746,LAC,24.0,32,0,279.0,23,62,0.371,12,39,0.308,1,2,0.5,10,34,44,17,6,3,7,40,59
1631112,2023-24,00,1610612754,IND,20.0,5,0,20.0,3,6,0.5,0,1,0.0,4,6,0.667,2,0,2,2,0,0,0,4,10
1627759,2023-24,00,1610612738,BOS,27.0,50,50,1670.0,426,865,0.492,97,284,0.342,150,209,0.718,55,218,273,187,54,28,124,133,1099
1628971,2023-24,00,1610612754,IND,27.0,33,33,981.0,149,314,0.475,33,101,0.327,67,82,0.817,25,129,154,100,35,8,41,81,398
1628971,2023-24,00,1610612761,TOR,27.0,13,5,338.0,49,107,0.458,8,26,0.308,16,16,1.0,15,44,59,27,12,7,14,27,122
1628971,2023-24,00,0,TOT,27.0,46,38,1319.0,198,421,0.47,41,127,0.323,83,98,0.847,40,173,213,127,47,15,55,108,520
1628415,2023-24,00,1610612745,HOU,28.0,44,44,1378.0,223,492,0.453,89,218,0.408,86,102,0.843,32,117,149,71,40,6,63,158,621
1629717,2023-24,00,1610612751,BKN,25.0,10,0,104.0,15,46,0.326,11,32,0.344,1,2,0.5,7,11,18,5,1,1,3,3,42
1627763,2023-24,00,1610612757,POR,31.0,39,25,1121.0,218,496,0.44,82,199,0.412,95,116,0.819,28,120,148,214,27,8,60,58,613
1629052,2023-24,00,1610612738,BOS,25.0,35,0,380.0,43,94,0.457,11,38,0.289,31,47,0.66,36,62,98,24,13,2,11,36,128
1628970,2023-24,00,1610612766,CHA,25.0,42,40,1559.0,347,746,0.465,102,277,0.368,113,132,0.856,37,265,302,142,45,23,83,77,909
1628969,2023-24,00,1610612751,BKN,27.0,53,53,1874.0,408,899,0.454,136,366,0.372,208,251,0.829,44,214,258,195,50,23,119,84,1160
1631128,2023-24,00,1610612743,DEN,22.0,54,0,1022.0,137,309,0.443,35,98,0.357,69,93,0.742,43,145,188,74,21,20,36,81,378
1631103,2023-24,00,1610612759,SAS,20.0,49,21,990.0,156,372,0.419,44,150,0.293,27,29,0.931,16,79,95,110,19,5,55,60,383
1630547,2023-24,00,1610612766,CHA,23.0,14,0,81.0,18,41,0.439,13,30,0.433,1,2,0.5,1,8,9,6,1,1,2,3,50
1628449,2023-24,00,1610612761,TOR,31.0,45,0,630.0,96,198,0.485,29,88,0.33,60,79,0.759,54,129,183,19,13,20,22,61,281
1630527,2023-24,00,1610612746,LAC,22.0,15,0,110.0,22,54,0.407,6,18,0.333,11,12,0.917,7,7,14,5,2,2,5,14,61
1626164,2023-24,00,1610612756,PHX,27.0,44,44,1591.0,430,859,0.501,98,259,0.378,272,313,0.869,30,176,206,314,41,18,114,134,1230
1629716,2023-24,00,1610612749,MIL,25.0,2,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0
1629626,2023-24,00,1610612756,PHX,24.0,17,0,144.0,27,41,0.659,3,11,0.273,5,6,0.833,11,32,43,8,4,9,9,15,62
202711,2023-24,00,1610612765,DET,34.0,28,27,921.0,199,425,0.468,86,207,0.415,81,104,0.779,13,81,94,71,23,4,63,57,565
202711,2023-24,00,1610612752,NYK,34.0,2,0,56.0,10,23,0.435,3,11,0.273,3,5,0.6,0,7,7,1,1,1,1,4,26
202711,2023-24,00,0,TOT,34.0,30,27,977.0,209,448,0.467,89,218,0.408,84,109,0.771,13,88,101,72,24,5,64,61,591
203992,2023-24,00,1610612737,ATL,31.0,52,8,1505.0,316,732,0.432,163,438,0.372,89,98,0.908,31,137,168,143,65,14,58,125,884
1641778,2023-24,00,1610612766,CHA,24.0,22,3,218.0,17,39,0.436,7,15,0.467,9,14,0.643,8,30,38,18,5,6,5,15,50
1641710,2023-24,00,1610612753,ORL,20.0,49,29,883.0,87,176,0.494,24,63,0.381,41,63,0.651,24,81,105,77,26,17,43,92,239
202687,2023-24,00,1610612763,MEM,31.0,30,27,718.0,67,119,0.563,0,0,0.0,22,46,0.478,57,134,191,51,10,34,38,82,156
1641931,2023-24,00,1610612741,CHI,24.0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
